ID1,ID2,Similarity
11953,13602,1.0
11954,13603,1.0
11955,13604,1.0
11956,13605,1.0
11957,13606,1.0
11958,13607,1.0
11959,13608,1.0
11960,13609,1.0
11961,13610,1.0
11962,13611,1.0
11963,13612,1.0
11964,13613,1.0
11965,13614,1.0
11966,13615,1.0
11967,13616,1.0
11968,13617,1.0
11969,13618,1.0
11970,13619,1.0
11971,13620,1.0
11972,13621,1.0
11973,13622,1.0
11974,13623,1.0
11975,13624,1.0
11976,13625,1.0
11977,13626,1.0
11978,13627,1.0
11979,13628,1.0
11980,13629,1.0
11981,13630,1.0
11982,13631,1.0
11983,13632,1.0
11984,13633,1.0
11985,13634,1.0
11986,13635,1.0
11987,13636,1.0
11988,13637,1.0
11989,13638,1.0
11990,13639,1.0
11991,13640,1.0
11992,13641,1.0
11993,13642,1.0
11994,13643,1.0
11995,13644,1.0
11996,13645,1.0
11997,13646,1.0
11998,13647,1.0
11999,13648,1.0
12000,13649,1.0
12001,13650,1.0
12002,13651,1.0
12003,13652,1.0
12004,13653,1.0
12005,13654,1.0
12006,13655,1.0
12007,13656,1.0
12008,13657,1.0
12009,13658,1.0
12010,13659,1.0
12011,13660,1.0
12012,13661,1.0
12013,13662,1.0
12014,13663,1.0
12015,13664,1.0
12016,13665,1.0
12017,13666,1.0
12018,13667,1.0
12019,13668,1.0
12020,13669,1.0
12021,13670,1.0
12022,13671,1.0
12023,13672,1.0
12024,13673,1.0
12025,13674,1.0
12026,13675,1.0
12027,13676,1.0
12028,13677,1.0
12029,13678,1.0
12030,13679,1.0
12031,13680,1.0
12032,13681,1.0
12033,13682,1.0
12034,13683,1.0
12035,13684,1.0
12036,13685,1.0
12037,13686,1.0
12038,13687,1.0
12039,13688,1.0
12040,13689,1.0
12041,13690,1.0
12042,13691,1.0
12043,13692,1.0
12044,13693,1.0
12045,13694,1.0
12046,13695,1.0
12047,13696,1.0
12048,13697,1.0
12049,13698,1.0
12050,13699,1.0
12051,13700,1.0
12052,13701,1.0
12053,13702,1.0
12054,13703,1.0
12055,13704,1.0
12056,13705,1.0
12057,13706,1.0
12058,13707,1.0
12059,13708,1.0
12060,13709,1.0
12061,13710,1.0
12062,13711,1.0
12063,13712,1.0
12064,13713,1.0
12065,13714,1.0
12066,13715,1.0
12067,13716,1.0
12068,13717,1.0
12069,13718,1.0
12070,13719,1.0
12071,13720,1.0
12072,13721,1.0
12073,13722,1.0
12074,13723,1.0
12074,15372,1.0
12075,13724,1.0
12075,15373,1.0
12076,13725,1.0
12076,15374,1.0
12077,13726,1.0
12077,15375,1.0
13564,13565,1.0
13723,15372,1.0
13724,15373,1.0
13725,15374,1.0
13726,15375,1.0
13727,15376,1.0
13728,15377,1.0
13729,15378,1.0
13730,15379,1.0
13731,15380,1.0
13732,15381,1.0
13733,15382,1.0
13734,15383,1.0
13735,15384,1.0
13736,15385,1.0
13737,15386,1.0
13738,15387,1.0
13739,15388,1.0
13740,15389,1.0
13741,15390,1.0
13742,15391,1.0
13743,15392,1.0
13744,15393,1.0
13745,13746,1.0
13745,15394,1.0
13745,15395,1.0
13746,15394,1.0
13746,15395,1.0
13747,15396,1.0
13748,15397,1.0
13749,15398,1.0
13750,15399,1.0
13751,15400,1.0
13752,15401,1.0
13753,15402,1.0
13754,15403,1.0
13755,15404,1.0
13756,15405,1.0
13757,15406,1.0
13758,15407,1.0
13759,15408,1.0
13760,15409,1.0
13761,15410,1.0
13762,15411,1.0
13763,15412,1.0
13764,15413,1.0
13765,15414,1.0
13766,15415,1.0
13767,15416,1.0
13768,15417,1.0
13769,15418,1.0
13770,15419,1.0
13771,15420,1.0
13772,15421,1.0
13773,15422,1.0
13774,15423,1.0
13775,15424,1.0
13776,15425,1.0
13777,15426,1.0
13778,15427,1.0
13779,15428,1.0
13780,15429,1.0
13781,15430,1.0
13782,15431,1.0
13783,15432,1.0
13784,15433,1.0
13785,15434,1.0
13786,15435,1.0
13787,15436,1.0
13788,15437,1.0
13789,15438,1.0
13790,15439,1.0
13791,15440,1.0
13792,15441,1.0
13793,15442,1.0
13794,15443,1.0
13795,15444,1.0
13796,15445,1.0
13797,15446,1.0
13798,15447,1.0
13799,15448,1.0
13800,15449,1.0
13801,15450,1.0
13802,15451,1.0
13803,15452,1.0
13804,15453,1.0
13805,15454,1.0
13806,15455,1.0
13807,15456,1.0
13808,15457,1.0
13809,15458,1.0
13810,15459,1.0
13811,15460,1.0
13812,15461,1.0
13813,15462,1.0
13814,15463,1.0
13815,15464,1.0
13816,15465,1.0
13817,15466,1.0
13818,15467,1.0
13819,15468,1.0
13820,15469,1.0
13821,15470,1.0
13822,15471,1.0
13823,15472,1.0
13824,15473,1.0
13825,15474,1.0
13826,15475,1.0
13827,15476,1.0
13828,15477,1.0
13829,15478,1.0
13830,15479,1.0
13831,15480,1.0
13832,15481,1.0
13833,15482,1.0
13834,15483,1.0
13835,15484,1.0
13836,15485,1.0
13837,15486,1.0
13838,15487,1.0
13839,15488,1.0
13840,15489,1.0
13841,15490,1.0
13842,15491,1.0
13843,15492,1.0
13844,15493,1.0
13845,15494,1.0
13846,15495,1.0
13847,15496,1.0
13848,15497,1.0
13849,15498,1.0
13850,15499,1.0
13851,15500,1.0
13852,15501,1.0
13853,15502,1.0
13854,15503,1.0
13855,15504,1.0
13856,15505,1.0
13857,15506,1.0
13858,15507,1.0
13859,15508,1.0
13860,15509,1.0
13861,15510,1.0
13862,15511,1.0
13863,15512,1.0
13864,15513,1.0
13865,15514,1.0
13866,15515,1.0
13867,15516,1.0
13868,15517,1.0
13869,15518,1.0
13870,15519,1.0
13871,15520,1.0
13872,15521,1.0
13873,15522,1.0
13874,15523,1.0
13875,15524,1.0
13876,15525,1.0
13877,15526,1.0
13878,15527,1.0
13879,15528,1.0
13880,15529,1.0
13881,15530,1.0
13882,15531,1.0
13883,15532,1.0
13884,15533,1.0
13885,15534,1.0
13886,15535,1.0
13887,15536,1.0
13888,15537,1.0
13889,15538,1.0
13890,15539,1.0
13891,15540,1.0
13892,15541,1.0
13893,15542,1.0
13894,15543,1.0
13895,15544,1.0
13896,15545,1.0
13897,15546,1.0
13898,15547,1.0
13899,15548,1.0
13900,15549,1.0
13901,15550,1.0
13902,15551,1.0
13903,15552,1.0
13904,15553,1.0
13904,17202,1.0
13905,15554,1.0
13905,17203,1.0
13906,15555,1.0
13906,17204,1.0
13907,15556,1.0
13907,17205,1.0
15394,15395,1.0
15553,17202,1.0
15554,17203,1.0
15555,17204,1.0
15556,17205,1.0
15557,17206,1.0
15558,17207,1.0
15559,17208,1.0
15560,17209,1.0
15561,17210,1.0
15562,17211,1.0
15563,17212,1.0
15564,17213,1.0
15565,17214,1.0
15566,17215,1.0
15567,17216,1.0
15568,17217,1.0
15569,17218,1.0
15570,17219,1.0
15571,17220,1.0
15572,17221,1.0
15573,17222,1.0
15574,17223,1.0
15575,15576,1.0
15575,17224,1.0
15575,17225,1.0
15576,17224,1.0
15576,17225,1.0
15577,17226,1.0
15578,17227,1.0
15579,17228,1.0
15580,17229,1.0
15581,17230,1.0
15582,17231,1.0
15583,17232,1.0
15584,17233,1.0
15585,17234,1.0
15586,17235,1.0
15587,17236,1.0
15588,17237,1.0
15589,17238,1.0
15590,17239,1.0
15591,17240,1.0
15592,17241,1.0
15593,17242,1.0
15594,17243,1.0
15595,17244,1.0
15596,17245,1.0
15597,17246,1.0
15598,17247,1.0
15599,17248,1.0
15600,17249,1.0
15601,17250,1.0
15602,17251,1.0
15603,17252,1.0
15604,17253,1.0
15605,17254,1.0
15606,17255,1.0
15607,17256,1.0
15608,17257,1.0
15609,17258,1.0
15610,17259,1.0
15611,17260,1.0
15612,17261,1.0
15613,17262,1.0
15614,17263,1.0
15615,17264,1.0
15616,17265,1.0
15617,17266,1.0
15618,17267,1.0
15619,17268,1.0
15620,17269,1.0
15621,17270,1.0
15622,17271,1.0
15623,17272,1.0
15624,17273,1.0
15625,17274,1.0
15626,17275,1.0
15627,17276,1.0
15628,17277,1.0
15629,17278,1.0
15630,17279,1.0
15631,17280,1.0
15632,17281,1.0
15633,17282,1.0
15634,17283,1.0
15635,17284,1.0
15636,17285,1.0
15637,17286,1.0
15638,17287,1.0
15639,17288,1.0
15640,17289,1.0
15641,17290,1.0
15642,17291,1.0
15643,17292,1.0
15644,17293,1.0
15645,17294,1.0
15646,17295,1.0
15647,17296,1.0
15648,17297,1.0
15649,17298,1.0
15650,17299,1.0
15651,17300,1.0
15652,17301,1.0
15653,17302,1.0
15654,17303,1.0
15655,17304,1.0
15656,17305,1.0
15657,17306,1.0
15658,17307,1.0
15659,17308,1.0
15660,17309,1.0
15661,17310,1.0
15662,17311,1.0
15663,17312,1.0
15664,17313,1.0
15665,17314,1.0
15666,17315,1.0
15667,17316,1.0
15668,17317,1.0
15669,17318,1.0
15670,17319,1.0
15671,17320,1.0
15672,17321,1.0
15673,17322,1.0
15674,17323,1.0
15675,17324,1.0
15676,17325,1.0
15677,17326,1.0
15678,17327,1.0
15679,17328,1.0
15680,17329,1.0
15681,17330,1.0
15682,17331,1.0
15683,17332,1.0
15684,17333,1.0
15685,17334,1.0
15686,17335,1.0
15687,17336,1.0
15688,17337,1.0
15689,17338,1.0
15690,17339,1.0
15691,17340,1.0
15692,17341,1.0
15693,17342,1.0
15694,17343,1.0
15695,17344,1.0
15696,17345,1.0
15697,17346,1.0
15698,17347,1.0
15699,17348,1.0
15700,17349,1.0
15701,17350,1.0
15702,17351,1.0
15703,17352,1.0
15704,17353,1.0
15705,17354,1.0
15706,17355,1.0
15707,17356,1.0
15708,17357,1.0
15709,17358,1.0
15710,17359,1.0
15711,17360,1.0
15712,17361,1.0
15713,17362,1.0
15714,17363,1.0
15715,17364,1.0
15716,17365,1.0
15717,17366,1.0
15718,17367,1.0
15719,17368,1.0
15720,17369,1.0
15721,17370,1.0
15722,17371,1.0
15723,17372,1.0
15724,17373,1.0
15725,17374,1.0
15726,17375,1.0
15727,17376,1.0
15728,17377,1.0
15729,17378,1.0
15730,17379,1.0
15731,17380,1.0
15732,17381,1.0
15733,17382,1.0
15734,17383,1.0
15734,19032,1.0
15735,17384,1.0
15735,19033,1.0
15736,17385,1.0
15736,19034,1.0
15737,17386,1.0
15737,19035,1.0
17224,17225,1.0
17383,19032,1.0
17384,19033,1.0
17385,19034,1.0
17386,19035,1.0
17387,19036,1.0
17388,19037,1.0
17389,19038,1.0
17390,19039,1.0
17391,19040,1.0
17392,19041,1.0
17393,19042,1.0
17394,19043,1.0
17395,19044,1.0
17396,19045,1.0
17397,19046,1.0
17398,19047,1.0
17399,19048,1.0
17400,19049,1.0
17401,19050,1.0
17402,19051,1.0
17403,19052,1.0
17404,19053,1.0
17405,17406,1.0
17405,19054,1.0
17405,19055,1.0
17406,19054,1.0
17406,19055,1.0
17407,19056,1.0
17408,19057,1.0
17409,19058,1.0
17410,19059,1.0
17411,19060,1.0
17412,19061,1.0
17413,19062,1.0
17414,19063,1.0
17415,19064,1.0
17416,19065,1.0
17417,19066,1.0
17418,19067,1.0
17419,19068,1.0
17420,19069,1.0
17421,19070,1.0
17422,19071,1.0
17423,19072,1.0
17424,19073,1.0
17425,19074,1.0
17426,19075,1.0
17427,19076,1.0
17428,19077,1.0
17429,19078,1.0
17430,19079,1.0
17431,19080,1.0
17432,19081,1.0
17433,19082,1.0
17434,19083,1.0
17435,19084,1.0
17436,19085,1.0
17437,19086,1.0
17438,19087,1.0
17439,19088,1.0
17440,19089,1.0
17441,19090,1.0
17442,19091,1.0
17443,19092,1.0
17444,19093,1.0
17445,19094,1.0
17446,19095,1.0
17447,19096,1.0
17448,19097,1.0
17449,19098,1.0
17450,19099,1.0
17451,19100,1.0
17452,19101,1.0
17453,19102,1.0
17454,19103,1.0
17455,19104,1.0
17456,19105,1.0
17457,19106,1.0
17458,19107,1.0
17459,19108,1.0
17460,19109,1.0
17461,19110,1.0
17462,19111,1.0
17463,19112,1.0
17464,19113,1.0
17465,19114,1.0
17466,19115,1.0
17467,19116,1.0
17468,19117,1.0
17469,19118,1.0
17470,19119,1.0
17471,19120,1.0
17472,19121,1.0
17473,19122,1.0
17474,19123,1.0
17475,19124,1.0
17476,19125,1.0
17477,19126,1.0
17478,19127,1.0
17479,19128,1.0
17480,19129,1.0
17481,19130,1.0
17482,19131,1.0
17483,19132,1.0
17484,19133,1.0
17485,19134,1.0
17486,19135,1.0
17487,19136,1.0
17488,19137,1.0
17489,19138,1.0
17490,19139,1.0
17491,19140,1.0
17492,19141,1.0
17493,19142,1.0
17494,19143,1.0
17495,19144,1.0
17496,19145,1.0
17497,19146,1.0
17498,19147,1.0
17499,19148,1.0
17500,19149,1.0
17501,19150,1.0
17502,19151,1.0
17503,19152,1.0
17504,19153,1.0
17505,19154,1.0
17506,19155,1.0
17507,19156,1.0
17508,19157,1.0
17509,19158,1.0
17510,19159,1.0
17511,19160,1.0
17512,19161,1.0
17513,19162,1.0
17514,19163,1.0
17515,19164,1.0
17516,19165,1.0
17517,19166,1.0
17518,19167,1.0
17519,19168,1.0
17520,19169,1.0
17521,19170,1.0
17522,19171,1.0
17523,19172,1.0
17524,19173,1.0
17525,19174,1.0
17526,19175,1.0
17527,19176,1.0
17528,19177,1.0
17529,19178,1.0
17530,19179,1.0
17531,19180,1.0
17532,19181,1.0
17533,19182,1.0
17534,19183,1.0
17535,19184,1.0
17536,19185,1.0
17537,19186,1.0
17538,19187,1.0
17539,19188,1.0
17540,19189,1.0
17541,19190,1.0
17542,19191,1.0
17543,19192,1.0
17544,19193,1.0
17545,19194,1.0
17546,19195,1.0
17547,19196,1.0
17548,19197,1.0
17549,19198,1.0
17550,19199,1.0
17551,19200,1.0
17552,19201,1.0
17553,19202,1.0
17554,19203,1.0
17555,19204,1.0
17556,19205,1.0
17557,19206,1.0
17558,19207,1.0
17559,19208,1.0
17560,19209,1.0
17561,19210,1.0
17562,19211,1.0
17563,19212,1.0
17564,19213,1.0
17564,20862,1.0
17565,19214,1.0
17565,20863,1.0
17566,19215,1.0
17566,20864,1.0
17567,19216,1.0
17567,20865,1.0
19054,19055,1.0
19213,20862,1.0
19214,20863,1.0
19215,20864,1.0
19216,20865,1.0
19217,20866,1.0
19218,20867,1.0
19219,20868,1.0
19220,20869,1.0
19221,20870,1.0
19222,20871,1.0
19223,20872,1.0
19224,20873,1.0
19225,20874,1.0
19226,20875,1.0
19227,20876,1.0
19228,20877,1.0
19229,20878,1.0
19230,20879,1.0
19231,20880,1.0
19232,20881,1.0
19233,20882,1.0
19234,20883,1.0
19235,19236,1.0
19235,20884,1.0
19235,20885,1.0
19236,20884,1.0
19236,20885,1.0
19237,20886,1.0
19238,20887,1.0
19239,20888,1.0
19240,20889,1.0
19241,20890,1.0
19242,20891,1.0
19243,20892,1.0
19244,20893,1.0
19245,20894,1.0
19246,20895,1.0
19247,20896,1.0
19248,20897,1.0
19249,20898,1.0
19250,20899,1.0
19251,20900,1.0
19252,20901,1.0
19253,20902,1.0
19254,20903,1.0
19255,20904,1.0
19256,20905,1.0
19257,20906,1.0
19258,20907,1.0
19259,20908,1.0
19260,20909,1.0
19261,20910,1.0
19262,20911,1.0
19263,20912,1.0
19264,20913,1.0
19265,20914,1.0
19266,20915,1.0
19267,20916,1.0
19268,20917,1.0
19269,20918,1.0
19270,20919,1.0
19271,20920,1.0
19272,20921,1.0
19273,20922,1.0
19274,20923,1.0
19275,20924,1.0
19276,20925,1.0
19277,20926,1.0
19278,20927,1.0
19279,20928,1.0
19280,20929,1.0
19281,20930,1.0
19282,20931,1.0
19283,20932,1.0
19284,20933,1.0
19285,20934,1.0
19286,20935,1.0
19287,20936,1.0
19288,20937,1.0
19289,20938,1.0
19290,20939,1.0
19291,20940,1.0
19292,20941,1.0
19293,20942,1.0
19294,20943,1.0
19295,20944,1.0
19296,20945,1.0
19297,20946,1.0
19298,20947,1.0
19299,20948,1.0
19300,20949,1.0
19301,20950,1.0
19302,20951,1.0
19303,20952,1.0
19304,20953,1.0
19305,20954,1.0
19306,20955,1.0
19307,20956,1.0
19308,20957,1.0
19309,20958,1.0
19310,20959,1.0
19311,20960,1.0
19312,20961,1.0
19313,20962,1.0
19314,20963,1.0
19315,20964,1.0
19316,20965,1.0
19317,20966,1.0
19318,20967,1.0
19319,20968,1.0
19320,20969,1.0
19321,20970,1.0
19322,20971,1.0
19323,20972,1.0
19324,20973,1.0
19325,20974,1.0
19326,20975,1.0
19327,20976,1.0
19328,20977,1.0
19329,20978,1.0
19330,20979,1.0
19331,20980,1.0
19332,20981,1.0
19333,20982,1.0
19334,20983,1.0
19335,20984,1.0
19336,20985,1.0
19337,20986,1.0
19338,20987,1.0
19339,20988,1.0
19340,20989,1.0
19341,20990,1.0
19342,20991,1.0
19343,20992,1.0
19344,20993,1.0
19345,20994,1.0
19346,20995,1.0
19347,20996,1.0
19348,20997,1.0
19349,20998,1.0
19350,20999,1.0
19351,21000,1.0
19352,21001,1.0
19353,21002,1.0
19354,21003,1.0
19355,21004,1.0
19356,21005,1.0
19357,21006,1.0
19358,21007,1.0
19359,21008,1.0
19360,21009,1.0
19361,21010,1.0
19362,21011,1.0
19363,21012,1.0
19364,21013,1.0
19365,21014,1.0
19366,21015,1.0
19367,21016,1.0
19368,21017,1.0
19369,21018,1.0
19370,21019,1.0
19371,21020,1.0
19372,21021,1.0
19373,21022,1.0
19374,21023,1.0
19375,21024,1.0
19376,21025,1.0
19377,21026,1.0
19378,21027,1.0
19379,21028,1.0
19380,21029,1.0
19381,21030,1.0
19382,21031,1.0
19383,21032,1.0
19384,21033,1.0
19385,21034,1.0
19386,21035,1.0
19387,21036,1.0
19388,21037,1.0
19389,21038,1.0
19390,21039,1.0
19391,21040,1.0
19392,21041,1.0
19393,21042,1.0
19394,21043,1.0
19395,21044,1.0
19396,21045,1.0
19397,21046,1.0
20884,20885,1.0
21065,21066,1.0
